Date,Open,High,Low,Close,Volume,Market Cap
2019-03-04,0.026803,0.026803,0.016452,0.016733,9380,
2019-03-05,0.016678,0.023995,0.016643,0.017656,15342,
2019-03-06,0.017646,0.01993,0.017545,0.018402,18870,
2019-03-07,0.0184,0.019874,0.017611,0.017856,21216,
2019-03-08,0.017927,0.018447,0.017311,0.017899,23626,
2019-03-09,0.017887,0.019507,0.017639,0.01867,23621,
2019-03-10,0.018677,0.019844,0.017716,0.017849,15543,
2019-03-11,0.017852,0.018323,0.017196,0.017269,22871,
2019-03-12,0.017277,0.019045,0.016688,0.016943,50074,
2019-03-13,0.016793,0.01848,0.013872,0.015917,39529,
2019-03-14,0.015911,0.016189,0.010384,0.012212,123932,1098733.0
2019-03-15,0.01212,0.013763,0.011256,0.013621,56249,1225531.0
2019-03-16,0.013568,0.01509,0.013568,0.014687,55242,1321405.0
2019-03-17,0.014635,0.015208,0.014474,0.014929,42768,1343193.0
2019-03-18,0.015025,0.015298,0.012216,0.014389,53187,1298371.0
2019-03-19,0.01439,0.014692,0.014073,0.014626,45342,1319671.0
2019-03-20,0.014603,0.014745,0.013487,0.013495,174938,1217681.0
2019-03-21,0.013491,0.013758,0.011746,0.013195,54218,1190614.0
2019-03-22,0.013188,0.013506,0.012863,0.013296,40778,1214171.0
2019-03-23,0.013288,0.013666,0.013182,0.013289,24844,1213510.0
2019-03-24,0.01329,0.013295,0.012361,0.012612,56482,1151713.0
2019-03-25,0.012643,0.013102,0.011816,0.012117,56687,1106457.0
2019-03-26,0.012067,0.013472,0.010393,0.010528,85748,961368.0
2019-03-27,0.010309,0.011401,0.009683,0.010283,127248,939034.0
2019-03-28,0.010283,0.010595,0.008463,0.008982,91327,820169.0
2019-03-29,0.008982,0.011018,0.00859,0.010624,39485,970131.0
2019-03-30,0.010888,0.011468,0.010786,0.011432,38111,1043964.0
2019-03-31,0.011432,0.011746,0.010217,0.010256,23388,936504.0
2019-04-01,0.010252,0.011028,0.00936,0.009912,42398,905165.0
2019-04-02,0.009917,0.011261,0.009899,0.010717,62135,978631.0
2019-04-03,0.010717,0.012833,0.010192,0.010291,36879,980926.0
2019-04-04,0.010294,0.010425,0.009512,0.009693,33702,923929.0
2019-04-05,0.009692,0.010791,0.009683,0.010502,70087,1001063.0
2019-04-06,0.010504,0.013335,0.010425,0.012392,51793,1181168.0
2019-04-07,0.012388,0.014224,0.012205,0.014098,52865,1343773.0
2019-04-08,0.014105,0.017817,0.00978,0.009962,51717,949592.0
2019-04-09,0.009962,0.014272,0.009396,0.013969,57081,1331505.0
2019-04-10,0.013968,0.014902,0.01167,0.012088,75915,1154328.0
2019-04-11,0.012089,0.012114,0.011128,0.011545,71893,1102452.0
2019-04-12,0.011544,0.01165,0.010871,0.010949,59257,1045611.0
2019-04-13,0.01095,0.011117,0.010366,0.010452,61066,1008561.0
2019-04-14,0.010449,0.0105,0.0089,0.009771,68905,942844.0
2019-04-15,0.009771,0.009957,0.008756,0.009284,54188,895804.0
2019-04-16,0.009283,0.009328,0.008686,0.008845,56810,853479.0
2019-04-17,0.008844,0.009958,0.007993,0.009859,50692,951356.0
2019-04-18,0.009859,0.010488,0.008264,0.009788,48943,944452.0
2019-04-19,0.009788,0.010495,0.007474,0.008074,87810,779131.0
2019-04-20,0.008075,0.009506,0.007199,0.008944,52299,862994.0
2019-04-21,0.008946,0.010181,0.008944,0.009846,48336,950039.0
2019-04-22,0.009846,0.010206,0.008239,0.009751,55799,940949.0
2019-04-23,0.009751,0.01005,0.008463,0.009639,42163,930129.0
2019-04-24,0.009639,0.009877,0.008882,0.00901,40591,869451.0
2019-04-25,0.00901,0.009103,0.008312,0.008371,31417,807783.0
2019-04-26,0.008383,0.008835,0.008312,0.008664,31612,835993.0
2019-04-27,0.008666,0.008898,0.008274,0.008313,33927,802161.0
2019-04-28,0.008313,0.008553,0.008083,0.008459,30857,816243.0
2019-04-29,0.0084,0.009051,0.008198,0.008919,34167,860614.0
2019-04-30,0.00892,0.00945,0.008913,0.008992,31610,867688.0
2019-05-01,0.008994,0.00957,0.008786,0.008877,35291,856557.0
2019-05-02,0.008877,0.009501,0.008575,0.009139,38023,881885.0
2019-05-03,0.009138,0.009427,0.008236,0.008429,33982,999013.0
2019-05-04,0.008428,0.008755,0.006221,0.008245,34920,977243.0
2019-05-05,0.008246,0.009641,0.007863,0.009308,35983,1103183.0
2019-05-06,0.009308,0.009586,0.006926,0.007107,51026,842303.0
2019-05-07,0.007105,0.008379,0.006199,0.008163,35575,967494.0
2019-05-08,0.008158,0.008512,0.006941,0.006941,61294,822620.0
2019-05-09,0.006894,0.008486,0.005722,0.00847,45404,1003893.0
2019-05-10,0.008465,0.00852,0.003808,0.005273,31961,625198.0
2019-05-11,0.005281,0.005865,0.004547,0.005702,40049,676035.0
2019-05-12,0.005696,0.005831,0.005293,0.005492,36676,651151.0
2019-05-13,0.005492,0.006274,0.005351,0.006133,41732,727174.0
2019-05-14,0.006136,0.006332,0.005489,0.005801,51774,687844.0
2019-05-15,0.0058,0.006256,0.005303,0.005519,92364,654310.0
2019-05-16,0.005515,0.00662,0.005448,0.006374,48835,755706.0
2019-05-17,0.006432,0.006558,0.005441,0.005804,48069,688144.0
