Date,Open,High,Low,Close,Volume,Market Cap
2019-01-31,0.000516,0.000536,0.000482,0.000484,188349521,
2019-02-01,0.000468,0.000509,0.000448,0.000466,33085718,
2019-02-02,0.000477,0.000481,0.000419,0.000436,16789531,
2019-02-03,0.000433,0.000601,0.000425,0.000596,95093081,
2019-02-04,0.000617,0.000952,0.0006,0.000858,357458812,
2019-02-05,0.000867,0.00125,0.000867,0.000997,641168322,
2019-02-06,0.000992,0.001038,0.00086,0.000954,298503848,
2019-02-07,0.000966,0.001003,0.000904,0.000924,122617107,
2019-02-08,0.000918,0.000918,0.000769,0.000873,152959456,
2019-02-09,0.000863,0.00092,0.000806,0.000829,72490661,
2019-02-10,0.000824,0.000903,0.000733,0.000877,126736909,
2019-02-11,0.000872,0.00091,0.000805,0.000863,107774095,
2019-02-12,0.000865,0.001133,0.000862,0.001027,311749428,
2019-02-13,0.001026,0.001071,0.000962,0.000999,185736149,
2019-02-14,0.001004,0.001018,0.000915,0.000915,77051279,
2019-02-15,0.000931,0.000994,0.000916,0.000932,70301687,
2019-02-16,0.000925,0.00093,0.000864,0.000884,60123094,
2019-02-17,0.000877,0.000917,0.000828,0.000893,59433053,
2019-02-18,0.000887,0.000951,0.000866,0.00093,81084693,
2019-02-19,0.000926,0.001059,0.000914,0.000935,228010874,
2019-02-20,0.000933,0.000955,0.000907,0.00094,42268908,
2019-02-21,0.000949,0.001022,0.000935,0.000994,175084407,
2019-02-22,0.000999,0.001046,0.000983,0.000992,110806257,
2019-02-23,0.000992,0.001005,0.000956,0.001004,67131821,
2019-02-24,0.001003,0.001016,0.000876,0.000883,104384982,
2019-02-25,0.000886,0.000903,0.000855,0.000883,73446096,
2019-02-26,0.00088,0.000883,0.000845,0.000874,48518486,
2019-02-27,0.000875,0.00091,0.000847,0.00086,56276807,
2019-02-28,0.000867,0.000869,0.000817,0.00083,41133905,
2019-03-01,0.00083,0.000838,0.000807,0.000812,25219516,
2019-03-02,0.000811,0.000816,0.000767,0.000782,22183822,
2019-03-03,0.00078,0.00083,0.000779,0.000811,38122664,
2019-03-04,0.000806,0.000818,0.000748,0.000759,23678092,
2019-03-05,0.000761,0.00079,0.000748,0.000768,24916377,
2019-03-06,0.000769,0.000797,0.000754,0.00078,35402198,
2019-03-07,0.000787,0.000797,0.00076,0.000765,25669667,
2019-03-08,0.000765,0.000767,0.000736,0.000741,19939213,
2019-03-09,0.000745,0.000774,0.000729,0.000743,25255065,
2019-03-10,0.000745,0.000763,0.000719,0.000759,32628747,
2019-03-11,0.000754,0.000847,0.000742,0.00075,87020095,
2019-03-12,0.000752,0.000776,0.000732,0.000754,23982643,
2019-03-13,0.000761,0.000765,0.000741,0.000756,20222930,128773926.0
2019-03-14,0.000756,0.000763,0.00074,0.000748,16824778,127454310.0
2019-03-15,0.000746,0.000763,0.000738,0.000759,11340907,129324249.0
2019-03-16,0.00076,0.000805,0.000751,0.000795,33374547,135493886.0
2019-03-17,0.000795,0.00087,0.000776,0.000863,103687878,147136647.0
2019-03-18,0.000867,0.000879,0.0008,0.000829,66943826,141299269.0
2019-03-19,0.000828,0.000828,0.000792,0.000816,37664018,139044556.0
2019-03-20,0.000816,0.000828,0.000787,0.000821,23084496,139858039.0
2019-03-21,0.000822,0.000846,0.000772,0.000789,30221212,134541119.0
2019-03-22,0.000788,0.000796,0.000778,0.000783,14521492,133510172.0
2019-03-23,0.000786,0.000821,0.000785,0.000807,28060519,137569407.0
2019-03-24,0.000814,0.000815,0.000781,0.000785,16965009,133810754.0
2019-03-25,0.000786,0.000792,0.000741,0.000755,22820653,128752778.0
2019-03-26,0.000756,0.000773,0.000736,0.000747,21268433,127277051.0
2019-03-27,0.000748,0.000795,0.000742,0.000789,29584219,134427374.0
2019-03-28,0.000789,0.000799,0.000765,0.000779,19720063,132685434.0
2019-03-29,0.000779,0.000783,0.000757,0.000767,15850148,130763610.0
2019-03-30,0.000766,0.00079,0.000748,0.000759,17273448,129344796.0
2019-03-31,0.000759,0.000773,0.000758,0.000765,15797341,130343705.0
2019-04-01,0.000764,0.000767,0.000747,0.000756,23422261,128900698.0
2019-04-02,0.000756,0.000811,0.000755,0.000797,86057220,135817013.0
2019-04-03,0.000795,0.000827,0.000771,0.000771,88623825,131331291.0
2019-04-04,0.000769,0.000784,0.000756,0.000762,45601013,129919000.0
2019-04-05,0.000761,0.000811,0.00075,0.000797,64046476,135770369.0
2019-04-06,0.000797,0.00083,0.000781,0.000787,48371355,134064684.0
2019-04-07,0.000787,0.000803,0.000775,0.00079,38418335,134712259.0
2019-04-08,0.000791,0.000802,0.000758,0.000782,50654792,133304558.0
2019-04-09,0.000782,0.000789,0.000762,0.000772,33752447,131611187.0
2019-04-10,0.000772,0.000777,0.000759,0.000762,59364290,129844282.0
2019-04-11,0.000762,0.000765,0.000666,0.000697,85408382,118821977.0
2019-04-12,0.000699,0.000771,0.000661,0.000752,154751460,128212197.0
2019-04-13,0.000756,0.000761,0.000729,0.000752,124170023,128179844.0
2019-04-14,0.000752,0.000802,0.00074,0.000781,143080496,133099334.0
2019-04-15,0.000781,0.000789,0.000739,0.000749,149647271,127619532.0
2019-04-16,0.000749,0.000754,0.00072,0.000749,111598836,158921306.0
